text,label
ruego tenga a bien considerar mi solicitud,4
hago referencia a la conversacion sostenida,4
le comunico que el plazo ha sido extendido,4
solicito su autorizacion para proceder,4
quedo en espera de su amable respuesta,4
reciba un cordial saludo de parte del consejo,4
por intermedio del presente me permito consultar,4
le expreso mi mas alta consideracion y respeto,4
de acuerdo a la normativa vigente se establece que,4
conforme a lo dispuesto en el articulo tercero,4
la junta directiva ha resuelto lo siguiente,4
le invito a participar de la sesion ordinaria,4
el comite evaluador ha emitido su dictamen,4
se le hace entrega del certificado correspondiente,4
la direccion general comunica oficialmente que,4
con el debido respeto me permito sugerir,4
le agradezco de antemano su pronta atencion,4
sin mas que agregar me despido atentamente,4
esperando su favorable respuesta quedo de usted,4
le remito la documentacion adjunta para su analisis,4
me permito elevar a su consideracion la propuesta,4
ruego se sirva dar tramite a la presente solicitud,4
ante la instancia correspondiente presento este recurso,4
cumpliendo con lo establecido en las disposiciones legales,4
dejamos constancia de que se ha cumplido el procedimiento,4
el suscrito certifica que la informacion es veraz,4
en atencion a su solicitud procedemos a informarle,4
hacemos llegar nuestra posicion institucional al respecto,4
la gerencia ha determinado proceder conforme a derecho,4
nos ponemos a su entera disposicion para lo que requiera,4
por este conducto se notifica la resolucion administrativa,4
se comunica a los interesados que el plazo ha sido fijado,4
tenemos a bien informarle que su expediente fue aprobado,4
mediante la presente manifestamos nuestra conformidad,4
con fundamento en la legislacion aplicable resolvemos,4
se exhorta a las partes a cumplir con lo acordado,4
remitimos el acta de la sesion celebrada el dia,4
la comision dictaminadora ha emitido su resolucion final,4
con el objeto de formalizar el acuerdo se suscribe,4
nos dirigimos a usted en calidad de representantes legales,4
a quien corresponda se extiende la presente constancia,4
previo analisis de los antecedentes se determina que,4
nos referimos a su atenta comunicacion del pasado,4
en cumplimiento de nuestras obligaciones informamos que,4
queda debidamente notificado de la resolucion dictada,4
la presente sirve como acuse de recibo de su documentacion,4
se ha procedido conforme al reglamento interno vigente,4
el directorio en pleno ha aprobado la mocion presentada,4
respetuosamente sometemos a su consideracion el proyecto,4
mediante acuerdo del consejo se aprobo por unanimidad,4
se certifica para los efectos legales correspondientes,4
hacemos de su conocimiento que el proceso ha concluido,4
el tribunal ha resuelto en favor de la parte demandante,4
acusamos recibo de su escrito de fecha indicada,4
nos permitimos informar que la auditoria ha concluido,4
el departamento juridico ha revisado y aprobado el contrato,4
nos complace comunicar que su postulacion fue aceptada,4
se convoca a sesion extraordinaria para tratar el asunto,4
la secretaria general certifica la autenticidad del documento,4
en ejercicio de las facultades conferidas se resuelve,4
el consejo de administracion ha sesionado extraordinariamente,4
se deja constancia del acuerdo alcanzado por las partes,4
el ministerio publico ha emitido su pronunciamiento oficial,4
mediante decreto se establece la nueva normativa aplicable,4
la asamblea constituyente en sesion plenaria resolvio promulgar las modificaciones al capitulo tercero de la carta magna. las deliberaciones se extendieron por mas de quince horas consecutivas culminando en una votacion historica que aprobo la enmienda por amplia mayoria ratificando el compromiso del Estado con las instituciones democraticas,4
con relacion al expediente administrativo numero cuatro cinco seis se informa que la contraloria procedera con el analisis exhaustivo de la documentacion contable presentada. el dictamen correspondiente sera notificado a las partes involucradas conforme a los plazos legales establecidos en la legislacion vigente,4
estimado señor le informo que su solicitud fue recibida,4
por medio de la presente me dirijo a usted,4
adjunto remito el documento solicitado,4
atentamente le saluda el departamento de recursos,4
cordialmente le comunicamos la decision tomada,4
estimada directora le hago llegar el informe,4
de mi mayor consideracion paso a informarle,4
me permito solicitar su valiosa colaboracion,4
quedo a su disposicion para cualquier consulta,4
sin otro particular le saluda muy atentamente,4
es grato dirigirme a usted para comunicarle,4
solicito formalmente la revision del expediente,4
por la presente notifico la resolucion adoptada,4
tengo el agrado de comunicarle que fue aprobado,4
le escribo en relacion al asunto mencionado,4
agradecere su amable respuesta a la brevedad,4
hago de su conocimiento lo siguiente,4
sirva la presente para hacer constar que,4
en respuesta a su comunicacion del dia,4
le informo que hemos procedido segun lo acordado,4
me dirijo a usted respetuosamente para solicitar,4
mediante el presente documento certifico que,4
se le notifica que su tramite ha sido procesado,4
queda a disposicion de la autoridad competente,4
la presente tiene por objeto informarle sobre,4
se adjunta la documentacion requerida para su revision,4
ruego tenga a bien considerar mi solicitud,4
hago referencia a la conversacion sostenida,4
le comunico que el plazo ha sido extendido,4
solicito su autorizacion para proceder,4
quedo en espera de su amable respuesta,4
reciba un cordial saludo de parte del consejo,4
por intermedio del presente me permito consultar,4
le expreso mi mas alta consideracion y respeto,4
de acuerdo a la normativa vigente se establece que,4
conforme a lo dispuesto en el articulo tercero,4
la junta directiva ha resuelto lo siguiente,4
le invito a participar de la sesion ordinaria,4
el comite evaluador ha emitido su dictamen,4
se le hace entrega del certificado correspondiente,4
la direccion general comunica oficialmente que,4
con el debido respeto me permito sugerir,4
le agradezco de antemano su pronta atencion,4
sin mas que agregar me despido atentamente,4
esperando su favorable respuesta quedo de usted,4
le remito la documentacion adjunta para su analisis,4
me permito elevar a su consideracion la propuesta,4
ruego se sirva dar tramite a la presente solicitud,4
ante la instancia correspondiente presento este recurso,4
cumpliendo con lo establecido en las disposiciones legales,4
dejamos constancia de que se ha cumplido el procedimiento,4
el suscrito certifica que la informacion es veraz,4
en atencion a su solicitud procedemos a informarle,4
hacemos llegar nuestra posicion institucional al respecto,4
la gerencia ha determinado proceder conforme a derecho,4
nos ponemos a su entera disposicion para lo que requiera,4
por este conducto se notifica la resolucion administrativa,4
se comunica a los interesados que el plazo ha sido fijado,4
tenemos a bien informarle que su expediente fue aprobado,4
mediante la presente manifestamos nuestra conformidad,4
con fundamento en la legislacion aplicable resolvemos,4
se exhorta a las partes a cumplir con lo acordado,4
remitimos el acta de la sesion celebrada el dia,4
la comision dictaminadora ha emitido su resolucion final,4
con el objeto de formalizar el acuerdo se suscribe,4
nos dirigimos a usted en calidad de representantes legales,4
a quien corresponda se extiende la presente constancia,4
previo analisis de los antecedentes se determina que,4
nos referimos a su atenta comunicacion del pasado,4
en cumplimiento de nuestras obligaciones informamos que,4
queda debidamente notificado de la resolucion dictada,4
la presente sirve como acuse de recibo de su documentacion,4
se ha procedido conforme al reglamento interno vigente,4
el directorio en pleno ha aprobado la mocion presentada,4
respetuosamente sometemos a su consideracion el proyecto,4
mediante acuerdo del consejo se aprobo por unanimidad,4
se certifica para los efectos legales correspondientes,4
hacemos de su conocimiento que el proceso ha concluido,4
el tribunal ha resuelto en favor de la parte demandante,4
acusamos recibo de su escrito de fecha indicada,4
nos permitimos informar que la auditoria ha concluido,4
el departamento juridico ha revisado y aprobado el contrato,4
nos complace comunicar que su postulacion fue aceptada,4
se convoca a sesion extraordinaria para tratar el asunto,4
la secretaria general certifica la autenticidad del documento,4
en ejercicio de las facultades conferidas se resuelve,4
el consejo de administracion ha sesionado extraordinariamente,4
se deja constancia del acuerdo alcanzado por las partes,4
el ministerio publico ha emitido su pronunciamiento oficial,4
mediante decreto se establece la nueva normativa aplicable,4
la asamblea constituyente en sesion plenaria resolvio promulgar las modificaciones al capitulo tercero de la carta magna. las deliberaciones se extendieron por mas de quince horas consecutivas culminando en una votacion historica que aprobo la enmienda por amplia mayoria ratificando el compromiso del Estado con las instituciones democraticas,4
con relacion al expediente administrativo numero cuatro cinco seis se informa que la contraloria procedera con el analisis exhaustivo de la documentacion contable presentada. el dictamen correspondiente sera notificado a las partes involucradas conforme a los plazos legales establecidos en la legislacion vigente,4
